fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.24109438930184252,-1.1609844259783102,1.22740128902553,-0.5241661998139866,5.388529628826326,17.0,56.0,0.08126213721993523,-1.7566177939214629,2.489473476718105,-1.1479806048222734,6
0.3334360555471099,-1.7196320831424572,1.0733499027498765,-0.5241661998139866,-0.22245296464735387,29.0,60.0,0.028260767740937578,0.5111295437827393,-0.7562457528305305,-0.9602461068947519,6
-0.41345352275652864,-0.7699310659634073,0.2003920471878415,-0.16942723443430907,-0.11618435492247346,23.0,71.0,0.7702799404469636,1.3534356977871564,-0.04808883001991929,-0.6786443600034721,5
-0.24109438930184252,-0.5464720030977487,-0.31311257373100265,-0.6660617859658576,0.3939049717569519,10.0,37.0,-0.07774197121705773,-0.9143116399170458,1.486251169403072,-0.8663788579309919,5
0.10362387760752874,-0.21128340879926055,-0.8266171946498468,-0.16942723443430907,-0.0736769110325213,9.0,67.0,0.028260767740937578,-0.9143116399170458,-0.7562457528305305,-0.9602461068947519,5
-0.8156248341507949,-0.7140663002469926,-0.6725658083741934,-0.09847944135837348,-0.052423189087545216,21.0,40.0,0.028260767740937578,0.7703006680917912,-0.16611498382168793,-0.6786443600034721,6
-1.1603431010601668,-0.7699310659634073,-0.5698648841904247,-0.8079573721177288,-0.15869179881242562,11.0,23.0,-0.6607570354860908,0.18716563839642308,-0.5792065221278776,-1.0541133558585118,5
-0.41345352275652864,-0.6582015345305782,-0.15906118745534942,-0.5241661998139866,-0.15869179881242562,4.0,11.0,-0.2897474491331072,-0.2015910480671547,-0.4021672914252252,-0.8663788579309919,5
-0.24109438930184252,-0.5464720030977487,-0.31311257373100265,-0.6660617859658576,0.3939049717569519,10.0,37.0,-0.07774197121705773,-0.9143116399170458,1.486251169403072,-0.8663788579309919,5
-0.7007187451810049,1.0177414369618625,-1.3914722776605752,-0.45321840673805114,-0.15869179881242562,14.0,35.0,0.24026624565692817,1.029471792400843,-0.6382195990287619,-0.9602461068947519,5
-0.2985474337867381,0.6546204598051673,-1.3914722776605752,-0.38227061366211557,-0.11618435492247346,8.0,16.0,-0.18374471017511187,0.4463367627054749,-0.4021672914252252,-0.5847771110397104,6
-0.9305309231205855,0.8222147569544115,-1.0320190430173843,-0.09847944135837348,0.03259169869235881,17.0,82.0,-0.5017529270490978,0.25195841947368747,-0.6972326759296462,-0.30317536414843055,5
-0.8156248341507949,0.8780795226708262,-1.3914722776605752,-0.027531648282437888,0.3726512498119758,22.0,37.0,-0.07774197121705773,0.9646790113235786,-0.520193445226994,0.16616088067037088,6
-0.011282211362261343,0.710485225521582,-0.7752667325579624,-0.16942723443430907,-0.09493063297749738,15.0,113.0,-0.07774197121705773,-0.9143116399170458,0.010924246880965043,-0.5847771110397104,5
-0.8156248341507949,0.4311613969395083,-0.7752667325579624,5.790187383944274,-0.30746785242725816,40.0,83.0,1.3532950047159966,0.8998862302463171,-0.8152588297314148,-0.9602461068947519,6
-1.7923265903940142,-1.1609844259783102,-0.10771072536346497,-0.5241661998139866,0.33014380592202364,13.0,50.0,-0.5547542965280954,0.4463367627054749,-0.6382195990287619,-1.1479806048222734,5
-0.2985474337867381,0.6546204598051673,-1.3914722776605752,2.100902143995628,-0.03116946714256943,5.0,18.0,0.982285418363013,0.5759223248600008,-0.6382195990287619,-0.772511608967232,6
-0.2985474337867381,0.40322901408130096,-0.6725658083741934,-0.09847944135837348,-0.03116946714256943,3.0,15.0,0.39927035409398,0.7055078870145267,-0.3431542145243409,0.35389537859789244,6
-0.12618830033205244,-0.8257958316798221,0.046340660912188414,-0.31132282058617994,-0.4562439060420904,13.0,30.0,0.028260767740937578,-0.525554953453468,0.42401578518715466,-0.6786443600034721,7
-1.505061367969538,3.364061597051279,-0.9293181188336156,-0.7370095790417932,1.7966506201253716,7.0,19.0,-1.4557775776711732,1.2238501356326303,-1.0513111373349522,-0.5847771110397104,4
-0.5858126562112143,-0.4347424716649192,0.4571443576472635,2.38469331629937,-0.2862141304822821,12.0,87.0,0.5582744625309729,0.12237285731916156,1.0141465541959973,0.07229363170661092,5
-0.5858126562112143,-0.4347424716649192,0.4571443576472635,2.38469331629937,-0.2862141304822821,12.0,87.0,0.5582744625309729,0.12237285731916156,1.0141465541959973,0.07229363170661092,5
0.27598301106221484,0.45909377979771565,0.14904158509595705,0.18531173094536857,0.011337976747382728,17.0,46.0,0.4522717235729776,-0.3311766102216806,-0.8742719066322993,-1.0541133558585118,4
-0.4709065672414237,-0.21128340879926055,-0.36446303582288697,0.0434161447934977,5.197246131321542,8.0,14.0,0.028260767740937578,-0.6551405156079939,1.4272380925021877,0.07229363170661092,6
-0.12618830033205244,0.7384176083797893,-0.2617621116391182,-0.24037502751024437,-0.3924827402071622,9.0,23.0,0.028260767740937578,-0.07200548591262876,3.1976303995287156,-0.11544086622090897,5
-0.8730778786356905,0.7942823740962041,-1.2887713534768064,-0.5241661998139866,-0.7963034571617075,5.0,11.0,-0.2897474491331072,1.0942645734781045,-0.8152588297314148,-0.8663788579309919,5
-2.137044857303386,-0.043689111650016335,-0.6212153462823091,-0.31132282058617994,-0.7112885693818033,8.0,65.0,-1.773785794545218,3.815561378723146,-0.5792065221278776,2.512842104764378,4
-0.3560004782716331,2.274698665581193,0.8165975922904545,-0.24037502751024437,0.5639347473167605,22.0,114.0,0.1342635066989329,-0.3959693912989421,0.42401578518715466,-1.1479806048222734,5
0.21852996657731882,-1.3285787231275543,1.2787517511174142,-0.6660617859658576,0.5426810253717844,12.0,37.0,0.08126213721993523,-0.3959693912989421,-0.4611803683261096,-0.8663788579309919,5
-1.102890056575271,-0.7140663002469926,-0.21041164954723374,-0.6660617859658576,-0.4562439060420904,5.0,12.0,-0.5017529270490978,0.18716563839642308,-0.5792065221278776,-1.1479806048222734,5
-1.5625144124544335,-1.2168491916947248,0.508494819739148,-0.8079573721177288,-0.2862141304822821,12.0,96.0,-0.7137584049651472,0.057580076241897156,-0.4611803683261096,-1.1479806048222734,5
0.27598301106221484,0.7384176083797893,-0.05636026327158051,-0.5951139928899222,-0.2862141304822821,4.0,23.0,0.18726487617793053,-1.0438972020715718,0.483028862088039,-1.1479806048222734,5
-0.9879839676054811,-0.043689111650016335,-1.1860704292930377,-0.24037502751024437,-0.3924827402071622,8.0,15.0,-0.6077556660070931,0.5759223248600008,-0.16611498382168793,-0.9602461068947519,6
-0.9879839676054811,-0.1554186430828458,-1.1860704292930377,-0.31132282058617994,-0.4137364621521383,6.0,14.0,-0.6607570354860908,0.5111295437827393,-0.10710190692080361,-0.9602461068947519,6
0.16107692209242377,-0.8257958316798221,0.4571443576472635,0.32720731709723977,-0.13743807686744955,30.0,119.0,0.1342635066989329,-0.7199332966852555,-0.5792065221278776,-0.9602461068947519,5
-0.41345352275652864,-0.09955387736643106,-0.6212153462823091,0.18531173094536857,0.4789198595368562,33.0,73.0,-0.6607570354860908,-0.9143116399170458,-0.16611498382168793,-0.2093081151846706,6
-0.3560004782716331,0.5149585455141305,-1.1860704292930377,0.8947896617047238,-0.0736769110325213,25.0,45.0,0.5582744625309729,0.18716563839642308,-0.7562457528305305,-0.8663788579309919,5
1.0803256338507474,-0.6023367688141634,1.535504061576836,0.6109984894009818,-0.37122901826218613,4.0,10.0,0.18726487617793053,-1.7566177939214629,-0.16611498382168793,-0.772511608967232,5
-0.4709065672414237,0.5708233112305452,-0.7752667325579624,1.8171109716918856,0.5001735814818322,50.0,110.0,0.8232813099259612,-0.3311766102216806,0.660068092790692,-0.9602461068947519,5
-0.2985474337867381,0.3473642483648862,-0.4671639600066559,-0.16942723443430907,-0.24370668659232994,17.0,54.0,0.39927035409398,0.7703006680917912,-0.4021672914252252,-0.3970426131121905,5
-0.5858126562112143,-0.7699310659634073,0.2003920471878415,-0.09847944135837348,-0.2862141304822821,9.0,46.0,-0.2897474491331072,0.6407151059372652,-0.6972326759296462,-0.9602461068947519,6
0.27598301106221484,-0.7140663002469926,0.6625462060148014,-0.24037502751024437,-0.1799455207574017,19.0,52.0,0.6642772014889682,0.8350934491690527,-0.10710190692080361,-1.1479806048222734,5
-0.3560004782716331,0.906011905529033,1.124700364841761,-0.5241661998139866,0.5851884692617366,20.0,112.0,0.028260767740937578,-0.6551405156079939,0.30598963138538604,-1.0541133558585118,5
-0.4709065672414237,-0.043689111650016335,-0.5698648841904247,-0.45321840673805114,-0.052423189087545216,12.0,35.0,0.028260767740937578,0.4463367627054749,-0.22512806072257227,-0.8663788579309919,7
-0.7581717896658999,1.1574033512528992,-1.1347199672011534,-0.38227061366211557,-0.13743807686744955,13.0,54.0,-0.07774197121705773,0.5111295437827393,-0.520193445226994,-0.5847771110397104,5
-0.6432657006961093,1.1015385855364845,-1.1347199672011534,1.4978459028501763,-0.03116946714256943,4.0,11.0,-0.2897474491331072,0.6407151059372652,-1.5824288294429105,0.4477626275616524,5
-0.6432657006961093,1.1015385855364845,-1.1347199672011534,1.4978459028501763,-0.03116946714256943,4.0,11.0,-0.2897474491331072,0.6407151059372652,-1.5824288294429105,0.4477626275616524,5
-0.4709065672414237,-0.043689111650016335,-0.8266171946498468,-0.7370095790417932,-0.1799455207574017,11.0,39.0,0.028260767740937578,0.7055078870145267,-0.4611803683261096,-0.772511608967232,5
-0.9879839676054811,0.989809054103655,-1.0320190430173843,-0.6660617859658576,-0.24370668659232994,6.0,15.0,-0.2897474491331072,0.8350934491690527,-0.4611803683261096,0.26002812963413086,5
0.5632482334866911,-1.1609844259783102,1.535504061576836,-0.38227061366211557,-0.2862141304822821,27.0,65.0,0.08126213721993523,-0.2015910480671547,0.7780942465924606,0.26002812963413086,5
-0.18364134481694747,0.989809054103655,-1.1347199672011534,-0.45321840673805114,-0.2862141304822821,8.0,19.0,-0.2897474491331072,0.18716563839642308,1.7223034770066086,0.07229363170661092,6
-0.3560004782716331,0.5708233112305452,-0.9806685809254999,-0.45321840673805114,-0.24370668659232994,15.0,27.0,-0.024740601738060072,0.057580076241897156,-0.6972326759296462,-0.8663788579309919,6
-0.3560004782716331,0.7942823740962041,-0.21041164954723374,-0.31132282058617994,0.011337976747382728,17.0,96.0,-0.2897474491331072,0.057580076241897156,-1.0513111373349522,-0.8663788579309919,5
-0.3560004782716331,0.906011905529033,-0.2617621116391182,-0.45321840673805114,-0.0736769110325213,18.0,94.0,-0.3427488186121048,-0.007212704835364363,-1.0513111373349522,-0.8663788579309919,5
-0.011282211362261343,0.8222147569544115,-0.05636026327158051,-0.31132282058617994,-0.0736769110325213,11.0,43.0,0.4522717235729776,-0.007212704835364363,-0.7562457528305305,-1.1479806048222734,4
0.7930604114262713,-1.1609844259783102,1.3814526753011833,-0.027531648282437888,0.1388603084172392,28.0,83.0,0.8762826794049589,-0.2015910480671547,0.955133477295113,-0.772511608967232,5
0.27598301106221484,-0.6582015345305782,1.8949572962200274,-0.24037502751024437,0.11760658647226313,9.0,42.0,0.982285418363013,1.4830212599416823,0.010924246880965043,0.07229363170661092,5
0.27598301106221484,-0.6582015345305782,1.8949572962200274,-0.24037502751024437,0.11760658647226313,9.0,42.0,0.982285418363013,1.4830212599416823,0.010924246880965043,0.07229363170661092,5
-0.8730778786356905,1.436727179834973,-1.3914722776605752,-0.09847944135837348,0.35139752786699974,14.0,30.0,-0.07774197121705773,1.3534356977871564,-0.6382195990287619,0.26002812963413086,6
-0.9305309231205855,1.2412004998275215,-0.7752667325579624,-0.38227061366211557,-0.03116946714256943,12.0,80.0,-0.5017529270490978,0.4463367627054749,-0.8152588297314148,-0.30317536414843055,5
-0.011282211362261343,0.5428909283723378,-0.36446303582288697,-0.7370095790417932,-0.15869179881242562,27.0,119.0,0.24026624565692817,-0.9791044209943073,2.725525784321642,-1.2418478537860334,4
-1.2177961455450617,-0.4347424716649192,-0.36446303582288697,-0.6660617859658576,-0.3924827402071622,3.0,15.0,-0.5017529270490978,0.6407151059372652,-0.5792065221278776,-1.1479806048222734,5
-0.2985474337867381,-0.5464720030977487,2.2030600687713333,-0.45321840673805114,8.002737428058381,22.0,67.0,0.3462689846149235,-1.1734827642260977,3.66973501473579,-0.9602461068947519,5
-0.5283596117263187,-0.1554186430828458,1.021999440657992,-0.38227061366211557,-0.03116946714256943,21.0,73.0,0.1342635066989329,0.316751200550949,-0.520193445226994,-1.2418478537860334,5
-0.5858126562112143,0.7942823740962041,-0.05636026327158051,-0.5241661998139866,6.663752945524891,16.0,51.0,0.08126213721993523,-0.9791044209943073,2.8435519381234093,-0.9602461068947519,5
-1.1603431010601668,-1.2727139574111397,1.0733499027498765,-0.5241661998139866,-0.3924827402071622,18.0,61.0,-0.4487515575701001,0.8350934491690527,0.7190811696915763,-0.11544086622090897,6
-0.8156248341507949,0.12390518549922787,-0.6212153462823091,-0.24037502751024437,-0.24370668659232994,19.0,40.0,-0.3427488186121048,0.6407151059372652,-0.4021672914252252,-0.30317536414843055,5
0.16107692209242377,-0.21128340879926055,0.046340660912188414,-0.45321840673805114,0.4789198595368562,20.0,136.0,0.24026624565692817,-2.469338385771354,7.623611167095035,-0.49090986207595044,6
-0.3560004782716331,-0.21128340879926055,-0.05636026327158051,-0.45321840673805114,-0.5412587938219947,9.0,31.0,-0.07774197121705773,0.5111295437827393,-0.10710190692080361,-0.772511608967232,5
0.5632482334866911,-0.7699310659634073,0.8679480543823389,-0.31132282058617994,0.4151586937019279,34.0,125.0,0.5582744625309729,-1.1086899831488333,3.3156565533304843,-0.8663788579309919,5
-0.7581717896658999,0.5149585455141305,-0.9806685809254999,-0.5241661998139866,-0.24370668659232994,8.0,24.0,0.5582744625309729,1.0942645734781045,-0.7562457528305305,-1.3357151027497933,5
-0.24109438930184252,-0.043689111650016335,-0.05636026327158051,-0.45321840673805114,-0.1799455207574017,42.0,140.0,-0.18374471017511187,-0.525554953453468,-0.6972326759296462,-0.8663788579309919,5
0.16107692209242377,-0.21128340879926055,0.046340660912188414,-0.45321840673805114,0.4789198595368562,20.0,136.0,0.24026624565692817,-2.469338385771354,7.623611167095035,-0.49090986207595044,6
0.16107692209242377,-0.21128340879926055,0.0976911230040726,-0.38227061366211557,0.4789198595368562,19.0,133.0,0.24026624565692817,-2.469338385771354,7.80065039779769,-0.5847771110397104,5
-0.3560004782716331,-0.21128340879926055,-0.05636026327158051,-0.45321840673805114,-0.5412587938219947,9.0,31.0,-0.07774197121705773,0.5111295437827393,-0.10710190692080361,-0.772511608967232,5
-1.9072326793638048,2.749549174170718,-1.1860704292930377,-0.8079573721177288,-0.9025720668865879,41.0,85.0,-1.5617803166291684,2.843669662564203,-1.0513111373349522,0.07229363170661092,4
-2.0795918128184905,0.40322901408130096,-0.5185144220985403,-0.16942723443430907,-0.6262736816018989,17.0,106.0,-1.8797885335032132,3.4915974733368325,-0.3431542145243409,2.325107606836858,6
-0.8730778786356905,1.3808624141185581,-1.3914722776605752,0.32720731709723977,0.30889008397704754,8.0,23.0,-0.13074334069605537,0.8998862302463171,-0.5792065221278776,0.26002812963413086,5
-0.7581717896658999,-0.1554186430828458,-0.10771072536346497,-0.38227061366211557,-0.37122901826218613,3.0,22.0,-0.23674607965410951,-0.3959693912989421,-0.16611498382168793,-1.1479806048222734,5
-0.41345352275652864,2.079171985573742,-1.0833695051092689,-0.027531648282437888,-0.1799455207574017,5.0,10.0,-0.024740601738060072,0.5111295437827393,-0.5792065221278776,-0.5847771110397104,5
-0.12618830033205244,0.09597280264102051,-0.4671639600066559,-0.45321840673805114,-0.15869179881242562,13.0,35.0,0.24026624565692817,-0.07200548591262876,-0.4021672914252252,-1.3357151027497933,6
-0.011282211362261343,0.45909377979771565,0.14904158509595705,-0.31132282058617994,-0.0736769110325213,11.0,50.0,0.24026624565692817,0.5759223248600008,-0.2841411376234566,-0.2093081151846706,6
-0.2985474337867381,-0.1554186430828458,0.14904158509595705,-0.45321840673805114,-0.264960408537306,8.0,22.0,-0.4487515575701001,-0.007212704835364363,-0.5792065221278776,-0.021573617257149028,6
-0.12618830033205244,0.09597280264102051,-0.4671639600066559,-0.45321840673805114,-0.15869179881242562,13.0,35.0,0.24026624565692817,-0.07200548591262876,-0.4021672914252252,-1.3357151027497933,6
-0.12618830033205244,0.2635670997902641,-0.2617621116391182,-0.31132282058617994,-0.22245296464735387,12.0,65.0,-0.024740601738060072,-0.13679826698989028,-0.8742719066322993,-1.1479806048222734,5
-0.6432657006961093,-0.21128340879926055,-0.15906118745534942,-0.24037502751024437,-0.37122901826218613,5.0,36.0,-0.39575018809110246,0.12237285731916156,-1.0513111373349522,-0.9602461068947519,5
-0.12618830033205244,0.2635670997902641,-0.2617621116391182,-0.31132282058617994,-0.22245296464735387,12.0,65.0,-0.024740601738060072,-0.13679826698989028,-0.8742719066322993,-1.1479806048222734,5
-0.2985474337867381,-0.6582015345305782,2.100359144587565,-0.5951139928899222,8.06649859389331,18.0,69.0,0.2932676151359258,-1.497446669612411,3.846774245438443,-1.0541133558585118,5
-1.2177961455450617,0.5708233112305452,0.2003920471878415,-0.5951139928899222,0.011337976747382728,15.0,64.0,0.08126213721993523,0.9646790113235786,0.7780942465924606,-1.0541133558585118,5
-0.18364134481694747,-1.1051196602618953,1.3301022132092988,-0.027531648282437888,0.07509914258231097,18.0,80.0,0.4522717235729776,0.3815439816282134,0.8371073234933449,-0.772511608967232,6
-0.12618830033205244,1.436727179834973,1.2787517511174142,-0.38227061366211557,0.7339645228765689,37.0,153.0,0.08126213721993523,-0.6551405156079939,0.18796347758361737,-1.0541133558585118,5
-0.2985474337867381,0.1797699512156426,-0.41581349791477146,-0.5241661998139866,0.35139752786699974,12.0,47.0,-0.18374471017511187,-0.7847260777625199,1.6042773232048406,-0.8663788579309919,5
0.046170833122633696,0.5149585455141305,-0.9293181188336156,-0.24037502751024437,-0.0736769110325213,11.0,108.0,-0.18374471017511187,-1.0438972020715718,0.010924246880965043,-0.5847771110397104,5
0.046170833122633696,0.40322901408130096,-0.8779676567417312,-0.24037502751024437,-0.052423189087545216,14.0,111.0,-0.18374471017511187,-1.0438972020715718,0.010924246880965043,-0.5847771110397104,5
1.0228725893658523,-1.2168491916947248,0.8679480543823389,-0.16942723443430907,-0.15869179881242562,22.0,46.0,1.0882881573210084,0.057580076241897156,0.06993732378184937,-0.6786443600034721,6
-0.2985474337867381,0.1797699512156426,-0.41581349791477146,-0.5241661998139866,0.35139752786699974,12.0,47.0,-0.18374471017511187,-0.7847260777625199,1.6042773232048406,-0.8663788579309919,5
0.6207012779715861,-0.7140663002469926,0.2003920471878415,-0.24037502751024437,0.05384542063733489,13.0,62.0,-0.07774197121705773,-1.5622394506896755,-0.16611498382168793,0.07229363170661092,6
-0.011282211362261343,0.06804041978281314,0.046340660912188414,-0.45321840673805114,-0.22245296464735387,11.0,40.0,0.5582744625309729,0.5111295437827393,-0.2841411376234566,-0.3970426131121905,6
-0.2985474337867381,0.1797699512156426,-0.7752667325579624,-0.38227061366211557,-0.11618435492247346,7.0,28.0,0.1342635066989329,0.3815439816282134,-0.9332849835331836,-0.9602461068947519,6
0.27598301106221484,0.12390518549922787,-1.1860704292930377,-0.24037502751024437,0.6702033570416406,14.0,56.0,-0.2897474491331072,-0.6551405156079939,-0.3431542145243409,0.4477626275616524,6
-0.7581717896658999,0.906011905529033,-0.9806685809254999,-0.5241661998139866,0.20262147425216745,22.0,89.0,-0.4487515575701001,0.18716563839642308,-0.6972326759296462,-1.1479806048222734,6
-0.5858126562112143,3.0288730027527917,-0.9293181188336156,-0.5951139928899222,1.9241729517952282,10.0,89.0,-0.2897474491331072,-0.07200548591262876,-0.520193445226994,-1.3357151027497933,5
0.27598301106221484,0.12390518549922787,-1.1860704292930377,-0.24037502751024437,0.6702033570416406,14.0,56.0,-0.2897474491331072,-0.6551405156079939,-0.3431542145243409,0.4477626275616524,6
-0.5858126562112143,0.9339442883872403,-1.3914722776605752,-0.027531648282437888,-0.264960408537306,3.0,13.0,0.6642772014889682,1.1590573545553688,-0.8152588297314148,-1.1479806048222734,5
-0.18364134481694747,1.0177414369618625,-1.3914722776605752,0.0434161447934977,-0.15869179881242562,11.0,34.0,0.4522717235729776,0.8350934491690527,-0.7562457528305305,-0.8663788579309919,5
-0.2985474337867381,-0.1554186430828458,-0.5185144220985403,-0.6660617859658576,-0.11618435492247346,21.0,102.0,-0.39575018809110246,0.5111295437827393,-1.0513111373349522,-0.8663788579309919,5
0.39088910003200494,0.5149585455141305,-1.1860704292930377,-0.45321840673805114,1.244053849555994,27.0,90.0,0.8762826794049589,-0.9791044209943073,0.2469765544845017,-0.9602461068947519,5
-0.06873525584715741,4.4813569113795735,-1.3914722776605752,-0.5951139928899222,-0.13743807686744955,3.0,12.0,-0.18374471017511187,1.418228478864418,-0.9922980604340679,0.4477626275616524,5
-0.12618830033205244,4.4813569113795735,-1.3914722776605752,-0.5241661998139866,-0.11618435492247346,3.0,12.0,-0.18374471017511187,1.4830212599416823,-1.0513111373349522,0.4477626275616524,5
-0.18364134481694747,0.3473642483648862,-0.5698648841904247,-0.5241661998139866,-0.4774976279870665,3.0,16.0,-0.2897474491331072,0.7055078870145267,1.5452642463039563,0.07229363170661092,7
-1.2752491900299572,-0.8257958316798221,-0.6212153462823091,-0.5241661998139866,-0.32872157437223426,6.0,19.0,-0.6607570354860908,0.7055078870145267,-0.520193445226994,-0.9602461068947519,5
-0.18364134481694747,1.213268116969314,1.4841535994849522,-0.38227061366211557,0.6489496350966646,30.0,134.0,0.028260767740937578,-0.46076217237620365,0.010924246880965043,-0.9602461068947519,5
-1.5625144124544335,-0.1554186430828458,-0.9293181188336156,-0.16942723443430907,-0.8175571791066835,17.0,99.0,-1.614781686108166,2.0661562896370476,-0.16611498382168793,2.418974855800618,5
-1.5625144124544335,-0.1554186430828458,-0.9293181188336156,-0.16942723443430907,-0.8175571791066835,17.0,99.0,-1.614781686108166,2.0661562896370476,-0.16611498382168793,2.418974855800618,5
-0.9879839676054811,-0.1554186430828458,-1.340121815568691,-0.7370095790417932,-0.5837662377119469,17.0,26.0,-0.8197611439231425,0.5759223248600008,-0.4611803683261096,-0.5847771110397104,6
-0.24109438930184252,2.8612787056035476,-1.1347199672011534,-0.24037502751024437,-0.0736769110325213,13.0,29.0,-0.4487515575701001,-0.5903477345307295,-0.6382195990287619,-0.49090986207595044,6
0.046170833122633696,1.213268116969314,-0.8266171946498468,-0.45321840673805114,0.05384542063733489,16.0,63.0,-0.13074334069605537,-0.7847260777625199,0.955133477295113,-0.772511608967232,5
-0.011282211362261343,1.0456738198200697,-0.6212153462823091,-0.5241661998139866,0.03259169869235881,10.0,52.0,0.028260767740937578,-0.525554953453468,0.660068092790692,-0.8663788579309919,5
-0.6432657006961093,-0.6302691516723707,0.4571443576472635,-0.38227061366211557,-0.13743807686744955,13.0,45.0,0.24026624565692817,1.0942645734781045,-0.10710190692080361,-1.1479806048222734,5
-0.2985474337867381,0.1797699512156426,-0.41581349791477146,-0.31132282058617994,-0.13743807686744955,15.0,105.0,-0.2897474491331072,0.12237285731916156,-0.6972326759296462,-0.8663788579309919,5
-0.2985474337867381,0.1797699512156426,-0.41581349791477146,-0.38227061366211557,-0.13743807686744955,17.0,108.0,-0.2897474491331072,0.057580076241897156,-0.6972326759296462,-0.8663788579309919,5
0.046170833122633696,1.213268116969314,-0.8266171946498468,-0.45321840673805114,0.05384542063733489,16.0,63.0,-0.13074334069605537,-0.7847260777625199,0.955133477295113,-0.772511608967232,5
-0.011282211362261343,1.0456738198200697,-0.6212153462823091,-0.5241661998139866,0.03259169869235881,10.0,52.0,0.028260767740937578,-0.525554953453468,0.660068092790692,-0.8663788579309919,5
-1.7923265903940142,-1.0492548945454807,-1.3914722776605752,-0.5241661998139866,-0.7963034571617075,27.0,63.0,-2.7278104451672345,2.3901201950233637,0.7780942465924606,3.357647345438221,6
-1.1603431010601668,-0.7699310659634073,-0.9806685809254999,-0.5951139928899222,-0.4562439060420904,3.0,20.0,-0.7137584049651472,0.18716563839642308,-0.4611803683261096,-0.9602461068947519,5
